product_id,category,price,brand,weight_kg,month,day_of_week,quarter,is_holiday,supplier,warehouse_location,discount_percent,stock_available,quantity_sold
99,Clothing,138.61,BrandD,2.67,1,2,1,0,SupplierC,Jakarta,19.71,604,106
20,Food,12.7,BrandA,16.65,11,3,4,0,SupplierB,Surabaya,29.71,5,342
6,Food,35.87,BrandD,14.68,12,6,4,0,SupplierA,Jakarta,40.08,289,500
71,Electronics,320.32,BrandD,3.98,4,6,2,0,SupplierA,Jakarta,42.62,166,77
100,Furniture,413.43,BrandD,38.87,11,1,4,0,SupplierA,Surabaya,24.54,442,33
17,Sports,339.45,BrandC,25.01,9,1,3,0,SupplierB,Medan,44.27,487,81
73,Food,13.57,BrandD,8.57,6,4,2,0,SupplierA,Medan,31.53,95,482
87,Furniture,812.37,BrandB,37.11,8,4,3,0,SupplierC,Jakarta,14.54,447,19
62,Electronics,393.19,BrandC,2.09,5,6,2,1,SupplierB,Surabaya,28.43,564,85
66,Electronics,736.93,BrandD,7.08,12,4,4,0,SupplierB,Surabaya,29.28,787,52
3,Sports,375.45,BrandA,14.05,3,6,1,0,SupplierB,Jakarta,4.16,897,86
97,Furniture,786.19,BrandD,16.93,3,1,1,0,SupplierA,Jakarta,37.35,618,20
87,Food,46.21,BrandA,0.55,7,0,3,0,SupplierA,Bandung,32.79,471,330
93,Sports,165.34,BrandD,24.45,10,2,4,0,SupplierC,Medan,40.23,89,101
18,Clothing,46.25,BrandA,2.47,12,1,4,0,SupplierA,Medan,32.43,665,293
25,Sports,164.44,BrandA,14.06,8,3,3,0,SupplierA,Jakarta,8.31,156,127
63,Furniture,121.59,BrandD,25.23,4,1,2,1,SupplierB,Jakarta,16.69,105,35
64,Furniture,140.72,BrandC,22.99,9,4,3,0,SupplierC,Medan,11.6,62,19
3,Sports,296.67,BrandD,16.73,5,5,2,0,SupplierB,Jakarta,24.74,961,148
3,Furniture,416.81,BrandB,13.65,6,3,2,0,SupplierA,Bandung,29.38,701,22
78,Food,17.46,BrandD,6.01,12,3,4,0,SupplierC,Surabaya,39.8,818,500
37,Clothing,136.74,BrandA,0.47,4,1,2,0,SupplierA,Medan,47.15,505,240
31,Food,57.9,BrandB,19.99,6,2,2,0,SupplierB,Bandung,8.74,880,272
44,Electronics,348.16,BrandD,3.56,9,1,3,0,SupplierB,Surabaya,49.68,803,49
99,Food,78.16,BrandA,11.23,3,6,1,0,SupplierC,Jakarta,35.32,948,478
14,Electronics,1270.69,BrandA,0.82,2,1,1,0,SupplierC,Jakarta,43.54,932,21
21,Food,72.28,BrandC,15.29,8,5,3,0,SupplierA,Bandung,32.35,342,396
57,Clothing,156.15,BrandD,0.12,8,2,3,0,SupplierB,Bandung,4.26,381,103
47,Furniture,266.77,BrandB,38.91,7,6,3,0,SupplierA,Bandung,40.09,423,46
88,Sports,473.0,BrandC,13.44,1,5,1,0,SupplierA,Jakarta,16.92,411,55
56,Clothing,84.72,BrandA,0.21,11,1,4,0,SupplierC,Jakarta,48.89,730,335
54,Food,89.15,BrandD,14.08,5,5,2,0,SupplierB,Jakarta,41.35,921,347
79,Sports,356.14,BrandB,13.55,4,4,2,0,SupplierC,Medan,34.87,908,154
39,Clothing,17.02,BrandA,1.07,12,5,4,0,SupplierA,Surabaya,10.69,523,230
40,Sports,383.38,BrandC,5.05,1,6,1,0,SupplierB,Bandung,41.61,311,89
94,Electronics,1294.06,BrandA,4.04,9,2,3,0,SupplierA,Jakarta,37.83,963,18
58,Electronics,944.17,BrandC,0.28,6,1,2,0,SupplierC,Bandung,17.52,291,25
87,Sports,362.89,BrandB,15.73,4,0,2,1,SupplierC,Bandung,41.14,369,149
13,Furniture,882.8,BrandB,42.28,2,0,1,0,SupplierA,Medan,44.43,487,17
52,Sports,438.57,BrandD,17.65,11,3,4,0,SupplierB,Medan,36.59,426,150
19,Clothing,102.11,BrandB,1.43,12,4,4,0,SupplierA,Bandung,22.77,33,135
16,Food,15.48,BrandD,7.52,5,0,2,0,SupplierA,Surabaya,15.25,383,293
38,Food,7.66,BrandD,3.03,10,3,4,0,SupplierA,Surabaya,44.45,220,500
16,Electronics,287.83,BrandC,0.86,8,4,3,0,SupplierB,Medan,45.01,800,60
61,Furniture,938.15,BrandB,27.71,8,6,3,0,SupplierB,Medan,7.45,745,16
53,Sports,131.75,BrandD,12.04,9,0,3,0,SupplierC,Medan,36.8,661,174
22,Electronics,943.59,BrandA,11.98,12,2,4,0,SupplierA,Jakarta,9.62,633,28
67,Sports,380.27,BrandB,15.23,1,0,1,0,SupplierC,Bandung,48.12,281,79
32,Clothing,26.08,BrandD,1.65,6,3,2,0,SupplierC,Jakarta,24.57,956,230
4,Furniture,520.21,BrandC,9.1,2,4,1,0,SupplierA,Surabaya,7.2,261,13
20,Electronics,1437.81,BrandC,10.24,1,4,1,0,SupplierA,Jakarta,35.67,305,18
42,Furniture,513.06,BrandC,42.25,2,0,1,0,SupplierA,Bandung,37.61,600,20
64,Clothing,190.38,BrandD,0.88,6,3,2,0,SupplierC,Medan,3.27,29,53
35,Electronics,520.21,BrandA,8.41,3,2,1,0,SupplierC,Medan,22.3,866,38
27,Sports,199.19,BrandB,29.56,4,4,2,0,SupplierC,Medan,2.09,832,83
84,Food,5.05,BrandB,18.68,8,2,3,0,SupplierC,Surabaya,41.97,389,500
81,Food,60.59,BrandB,10.3,1,1,1,0,SupplierC,Jakarta,15.03,404,179
36,Sports,121.21,BrandD,15.29,6,5,2,0,SupplierB,Surabaya,48.98,724,140
35,Furniture,828.5,BrandB,19.47,4,3,2,0,SupplierB,Jakarta,45.7,136,32
1,Furniture,839.98,BrandA,23.59,12,5,4,0,SupplierB,Jakarta,39.37,664,39
69,Electronics,1360.34,BrandA,12.28,8,5,3,0,SupplierA,Surabaya,48.6,385,43
99,Clothing,33.71,BrandA,1.17,4,3,2,1,SupplierC,Jakarta,37.92,696,331
25,Food,82.55,BrandA,12.58,12,1,4,1,SupplierB,Surabaya,1.84,504,451
1,Clothing,197.01,BrandB,1.95,2,6,1,0,SupplierB,Medan,8.52,198,75
87,Sports,51.37,BrandB,4.11,2,1,1,0,SupplierB,Bandung,44.05,746,115
89,Electronics,1084.88,BrandC,13.27,1,3,1,0,SupplierC,Jakarta,42.69,330,23
53,Furniture,233.89,BrandC,28.32,8,2,3,0,SupplierC,Jakarta,44.19,229,42
58,Sports,22.48,BrandC,6.08,2,4,1,0,SupplierA,Bandung,48.9,433,133
32,Electronics,413.83,BrandB,4.8,11,5,4,0,SupplierA,Jakarta,24.0,827,81
33,Food,15.24,BrandB,4.92,6,6,2,0,SupplierA,Surabaya,25.98,242,498
100,Electronics,1193.33,BrandD,9.46,10,0,4,0,SupplierA,Jakarta,45.84,386,31
17,Electronics,1394.85,BrandA,6.74,5,4,2,0,SupplierA,Jakarta,33.88,572,47
38,Electronics,722.19,BrandD,9.34,7,1,3,0,SupplierC,Jakarta,22.67,475,37
13,Sports,332.44,BrandC,20.37,1,3,1,0,SupplierC,Bandung,5.4,12,24
92,Sports,304.59,BrandA,25.27,10,1,4,0,SupplierC,Surabaya,17.77,492,94
18,Clothing,21.49,BrandA,1.0,7,4,3,0,SupplierC,Surabaya,15.56,906,152
100,Sports,90.76,BrandB,9.47,6,2,2,0,SupplierB,Jakarta,25.88,673,128
72,Sports,222.59,BrandA,6.1,4,5,2,0,SupplierA,Surabaya,9.47,487,141
77,Furniture,1037.21,BrandC,30.47,6,4,2,0,SupplierB,Medan,16.43,107,12
64,Electronics,1395.94,BrandB,9.65,12,1,4,0,SupplierA,Bandung,24.04,786,39
95,Food,24.51,BrandD,3.85,1,2,1,1,SupplierB,Jakarta,27.73,145,346
98,Sports,41.07,BrandC,1.18,4,2,2,1,SupplierB,Bandung,16.99,567,228
23,Clothing,14.08,BrandB,2.54,2,0,1,0,SupplierC,Bandung,18.95,806,147
40,Clothing,55.63,BrandD,2.45,11,1,4,0,SupplierC,Medan,43.92,66,286
19,Electronics,1233.37,BrandB,3.04,7,5,3,0,SupplierB,Surabaya,29.98,1000,28
76,Sports,430.13,BrandB,9.04,3,2,1,0,SupplierA,Jakarta,31.47,286,72
66,Clothing,49.76,BrandD,0.34,8,6,3,0,SupplierC,Jakarta,8.37,397,186
48,Sports,269.07,BrandD,5.62,12,2,4,0,SupplierB,Medan,23.69,595,118
82,Furniture,327.92,BrandA,45.27,8,6,3,0,SupplierA,Medan,10.93,435,29
33,Food,17.76,BrandA,1.86,8,4,3,0,SupplierB,Bandung,29.2,476,357
80,Sports,224.53,BrandC,14.19,7,2,3,0,SupplierB,Surabaya,13.65,25,63
46,Electronics,582.87,BrandA,7.63,9,5,3,0,SupplierA,Surabaya,46.33,100,59
10,Electronics,249.77,BrandC,3.16,4,5,2,1,SupplierB,Surabaya,9.53,618,105
34,Sports,389.64,BrandA,8.67,6,6,2,0,SupplierB,Medan,41.09,775,133
61,Electronics,1325.11,BrandB,3.57,12,5,4,1,SupplierA,Medan,36.13,472,64
55,Clothing,49.82,BrandD,1.4,9,0,3,0,SupplierB,Bandung,28.88,131,208
95,Food,52.48,BrandA,13.25,6,2,2,0,SupplierA,Medan,21.29,770,249
39,Sports,301.74,BrandC,17.16,1,1,1,1,SupplierB,Medan,49.01,209,139
9,Furniture,307.17,BrandD,9.89,10,3,4,0,SupplierC,Surabaya,4.66,106,19
63,Sports,109.61,BrandA,2.36,7,2,3,0,SupplierA,Bandung,14.56,536,103
59,Electronics,679.25,BrandA,0.36,6,6,2,0,SupplierB,Medan,7.85,113,38
50,Electronics,368.91,BrandB,3.24,7,6,3,0,SupplierC,Medan,7.94,588,43
76,Food,52.74,BrandB,13.76,5,1,2,1,SupplierA,Medan,3.2,408,387
73,Food,48.72,BrandD,11.61,12,0,4,1,SupplierB,Surabaya,35.02,728,500
51,Food,44.43,BrandB,3.76,10,5,4,0,SupplierB,Medan,19.23,674,417
90,Furniture,363.66,BrandA,44.17,5,5,2,0,SupplierC,Jakarta,34.9,739,51
64,Clothing,198.55,BrandD,1.7,6,0,2,0,SupplierA,Surabaya,20.5,168,118
4,Furniture,802.75,BrandA,35.4,8,3,3,0,SupplierB,Medan,42.79,406,29
2,Electronics,349.09,BrandC,13.77,6,5,2,0,SupplierC,Medan,24.24,69,56
18,Furniture,1002.47,BrandD,42.87,3,6,1,0,SupplierA,Jakarta,8.86,127,20
95,Sports,100.86,BrandD,20.24,1,5,1,1,SupplierB,Surabaya,8.9,731,141
57,Clothing,168.94,BrandA,2.45,11,5,4,0,SupplierC,Jakarta,19.53,315,227
7,Furniture,153.53,BrandA,21.98,4,1,2,1,SupplierA,Bandung,4.57,431,36
88,Clothing,51.91,BrandA,2.66,11,1,4,0,SupplierC,Bandung,2.2,524,199
42,Electronics,930.67,BrandC,3.01,4,4,2,1,SupplierB,Jakarta,11.62,108,43
84,Furniture,113.18,BrandC,14.57,4,0,2,0,SupplierB,Surabaya,2.2,906,29
53,Clothing,155.83,BrandC,1.55,2,5,1,0,SupplierC,Bandung,12.6,97,68
87,Furniture,465.25,BrandB,33.59,12,2,4,0,SupplierC,Medan,3.38,18,12
75,Sports,203.54,BrandD,19.33,4,4,2,0,SupplierA,Bandung,1.06,777,123
97,Furniture,781.74,BrandB,7.7,6,3,2,0,SupplierB,Bandung,7.58,209,15
31,Electronics,1161.03,BrandD,5.06,5,2,2,0,SupplierA,Medan,32.4,295,41
44,Food,24.55,BrandB,1.27,11,1,4,0,SupplierC,Bandung,30.4,390,500
42,Sports,232.33,BrandB,0.48,8,0,3,0,SupplierA,Jakarta,31.72,144,130
76,Clothing,54.9,BrandB,0.33,12,3,4,1,SupplierC,Bandung,12.25,180,284
32,Sports,156.97,BrandC,13.61,11,1,4,0,SupplierB,Medan,4.0,995,119
57,Furniture,655.82,BrandD,38.07,3,6,1,0,SupplierB,Jakarta,38.1,437,33
98,Electronics,973.74,BrandC,2.46,12,1,4,1,SupplierB,Surabaya,22.68,384,47
18,Food,23.59,BrandD,18.34,1,0,1,0,SupplierC,Surabaya,24.57,947,248
51,Furniture,522.44,BrandC,18.85,10,0,4,0,SupplierB,Jakarta,49.62,127,25
98,Clothing,191.85,BrandD,2.34,12,2,4,0,SupplierB,Surabaya,34.82,666,223
55,Furniture,366.59,BrandB,6.55,6,5,2,0,SupplierC,Jakarta,34.87,660,37
33,Clothing,124.41,BrandB,2.86,3,0,1,0,SupplierA,Jakarta,32.22,938,197
51,Furniture,670.39,BrandA,13.5,7,1,3,0,SupplierB,Surabaya,34.59,512,29
76,Furniture,907.33,BrandC,38.86,12,6,4,1,SupplierC,Surabaya,40.71,275,47
96,Clothing,142.81,BrandD,0.12,3,6,1,0,SupplierB,Jakarta,4.84,792,131
94,Food,21.21,BrandD,7.62,12,1,4,1,SupplierA,Jakarta,22.53,833,500
24,Clothing,21.21,BrandB,0.63,4,2,2,0,SupplierB,Medan,31.34,639,326
38,Electronics,691.05,BrandA,4.3,6,0,2,0,SupplierC,Bandung,23.89,688,39
2,Electronics,545.9,BrandA,14.34,11,4,4,0,SupplierA,Jakarta,10.55,810,52
63,Food,76.91,BrandD,12.17,6,2,2,0,SupplierC,Surabaya,49.97,836,369
47,Clothing,81.9,BrandD,0.27,6,6,2,0,SupplierB,Jakarta,0.15,891,141
4,Clothing,175.11,BrandA,0.91,12,6,4,0,SupplierB,Medan,30.92,674,186
66,Furniture,826.25,BrandD,5.14,11,6,4,0,SupplierB,Jakarta,31.69,894,46
87,Food,27.19,BrandD,9.79,12,4,4,0,SupplierB,Medan,46.95,964,500
85,Furniture,907.71,BrandA,18.22,4,5,2,1,SupplierC,Jakarta,6.39,815,39
60,Sports,450.28,BrandB,28.67,8,5,3,0,SupplierC,Bandung,12.17,174,104
14,Electronics,1491.37,BrandD,0.63,6,3,2,0,SupplierB,Bandung,35.96,681,19
86,Electronics,1399.56,BrandB,9.58,8,0,3,0,SupplierC,Surabaya,43.6,954,33
99,Sports,329.11,BrandA,11.5,12,5,4,0,SupplierB,Medan,40.42,228,199
12,Electronics,1162.76,BrandC,14.07,12,0,4,0,SupplierA,Surabaya,47.7,590,57
40,Electronics,967.08,BrandA,3.01,7,3,3,0,SupplierB,Surabaya,39.88,956,39
76,Sports,71.16,BrandB,0.57,8,2,3,0,SupplierA,Surabaya,41.86,511,129
19,Furniture,260.46,BrandC,34.94,12,0,4,0,SupplierB,Jakarta,13.67,868,30
64,Clothing,143.79,BrandC,1.19,6,1,2,0,SupplierC,Bandung,42.4,956,147
90,Clothing,185.4,BrandA,2.35,8,5,3,0,SupplierB,Surabaya,49.22,675,212
71,Electronics,638.63,BrandD,10.23,6,6,2,0,SupplierB,Medan,3.59,744,31
37,Food,71.61,BrandB,11.05,2,1,1,0,SupplierB,Jakarta,42.49,726,229
18,Sports,354.06,BrandD,8.95,3,1,1,0,SupplierA,Bandung,36.77,9,81
93,Food,69.44,BrandA,19.77,3,3,1,0,SupplierB,Bandung,46.3,98,332
16,Electronics,971.41,BrandC,14.55,11,5,4,0,SupplierB,Bandung,1.7,246,45
63,Furniture,856.78,BrandC,47.95,11,5,4,0,SupplierB,Jakarta,38.89,885,41
48,Furniture,232.0,BrandA,8.72,8,5,3,0,SupplierC,Bandung,1.15,586,20
62,Sports,352.99,BrandC,3.11,10,1,4,0,SupplierB,Medan,50.0,719,104
42,Electronics,1127.9,BrandA,12.96,9,1,3,0,SupplierB,Jakarta,19.69,837,30
68,Sports,50.69,BrandD,25.16,9,5,3,0,SupplierC,Jakarta,37.68,212,240
77,Clothing,11.01,BrandB,1.4,6,0,2,0,SupplierA,Bandung,28.75,668,200
12,Clothing,171.78,BrandC,0.2,2,4,1,0,SupplierB,Surabaya,48.31,175,81
32,Electronics,260.02,BrandC,14.2,5,5,2,0,SupplierA,Medan,34.76,535,82
78,Food,70.35,BrandB,13.32,1,1,1,1,SupplierA,Surabaya,42.8,220,389
76,Clothing,62.71,BrandC,2.21,7,0,3,0,SupplierC,Surabaya,13.03,665,151
52,Clothing,25.82,BrandD,0.84,7,5,3,0,SupplierA,Bandung,3.53,750,178
92,Clothing,117.09,BrandC,1.98,9,4,3,0,SupplierA,Medan,41.08,323,227
49,Furniture,1160.42,BrandA,16.14,5,0,2,0,SupplierC,Medan,3.3,655,21
19,Food,31.0,BrandB,2.14,4,3,2,0,SupplierA,Bandung,26.32,896,500
76,Food,14.08,BrandD,7.11,10,6,4,0,SupplierB,Surabaya,30.37,918,500
24,Furniture,986.69,BrandC,35.5,9,4,3,0,SupplierC,Medan,23.84,130,19
2,Food,67.47,BrandB,3.02,10,5,4,0,SupplierB,Jakarta,45.92,654,500
87,Clothing,144.29,BrandD,0.63,6,6,2,0,SupplierB,Surabaya,13.79,438,150
92,Sports,166.49,BrandB,25.78,5,3,2,0,SupplierA,Jakarta,3.83,245,131
11,Electronics,920.41,BrandC,7.49,1,3,1,0,SupplierC,Bandung,23.98,527,22
90,Sports,214.63,BrandA,18.6,12,0,4,0,SupplierC,Surabaya,12.21,756,114
88,Sports,311.54,BrandA,28.95,11,6,4,0,SupplierC,Bandung,8.74,375,103
66,Clothing,190.97,BrandC,1.33,7,1,3,0,SupplierB,Jakarta,16.9,695,116
38,Electronics,828.06,BrandC,4.12,1,5,1,0,SupplierB,Bandung,46.15,951,41
5,Sports,448.4,BrandD,25.5,1,2,1,1,SupplierB,Surabaya,14.92,109,94
52,Clothing,11.68,BrandC,1.35,4,0,2,0,SupplierA,Medan,6.19,499,215
20,Electronics,493.92,BrandC,6.05,5,2,2,0,SupplierA,Surabaya,5.43,449,35
46,Clothing,11.1,BrandD,2.66,12,1,4,1,SupplierB,Jakarta,6.68,431,259
5,Food,68.29,BrandB,18.98,11,2,4,0,SupplierA,Medan,24.45,507,452
97,Food,52.68,BrandD,18.49,7,1,3,0,SupplierA,Jakarta,39.64,129,296
45,Clothing,155.8,BrandA,0.79,11,6,4,0,SupplierB,Medan,48.82,755,354
63,Food,77.29,BrandA,5.11,3,5,1,0,SupplierC,Bandung,12.47,785,300
34,Electronics,1066.23,BrandB,6.55,8,5,3,0,SupplierA,Bandung,9.43,875,25
16,Clothing,86.24,BrandB,0.89,4,1,2,0,SupplierC,Bandung,4.55,52,155
53,Furniture,870.17,BrandC,49.11,4,2,2,0,SupplierA,Medan,32.19,311,31
92,Food,28.46,BrandD,17.92,3,0,1,0,SupplierA,Jakarta,33.02,329,441
37,Clothing,63.23,BrandD,1.86,7,1,3,0,SupplierB,Medan,18.18,311,198
99,Sports,178.98,BrandB,22.32,6,5,2,0,SupplierC,Surabaya,11.91,282,140
75,Clothing,26.57,BrandD,0.41,11,5,4,0,SupplierC,Jakarta,2.05,991,297
25,Clothing,185.85,BrandD,0.32,9,4,3,0,SupplierB,Surabaya,36.27,779,129
69,Clothing,18.32,BrandB,0.66,9,5,3,0,SupplierB,Surabaya,44.75,459,280
9,Furniture,560.9,BrandD,46.91,9,6,3,0,SupplierA,Bandung,29.96,713,27
38,Clothing,191.6,BrandA,0.28,12,1,4,0,SupplierB,Medan,34.23,891,185
97,Furniture,718.75,BrandD,22.56,10,2,4,0,SupplierA,Bandung,0.18,585,15
76,Clothing,177.04,BrandA,2.39,8,4,3,0,SupplierC,Surabaya,15.17,225,115
22,Electronics,259.3,BrandB,3.73,1,5,1,1,SupplierB,Bandung,13.52,809,43
83,Electronics,1486.4,BrandB,3.31,2,0,1,0,SupplierC,Surabaya,31.63,995,18
34,Sports,216.0,BrandB,18.46,6,0,2,0,SupplierC,Jakarta,41.2,224,142
23,Food,97.3,BrandC,10.84,10,0,4,0,SupplierC,Medan,47.28,263,359
27,Sports,125.91,BrandD,8.28,10,5,4,0,SupplierB,Bandung,22.3,747,123
48,Furniture,1092.38,BrandB,9.22,3,3,1,0,SupplierA,Bandung,9.44,502,16
3,Food,20.48,BrandC,3.72,7,5,3,0,SupplierC,Bandung,3.47,73,342
32,Furniture,1100.04,BrandD,48.67,2,5,1,0,SupplierC,Bandung,36.34,827,18
3,Furniture,1009.22,BrandA,39.36,11,0,4,0,SupplierA,Bandung,38.51,274,30
81,Clothing,160.56,BrandA,0.13,2,4,1,0,SupplierC,Surabaya,42.64,87,124
57,Sports,167.54,BrandB,14.52,4,0,2,0,SupplierB,Jakarta,1.06,45,81
70,Electronics,333.34,BrandC,13.32,7,1,3,0,SupplierA,Bandung,1.2,437,26
29,Food,70.24,BrandD,14.35,2,3,1,0,SupplierA,Jakarta,11.23,979,194
46,Food,63.49,BrandA,2.54,2,0,1,0,SupplierC,Bandung,8.9,543,171
20,Furniture,787.23,BrandC,17.92,2,2,1,0,SupplierB,Surabaya,46.64,830,19
1,Electronics,1211.12,BrandB,2.37,3,3,1,0,SupplierB,Medan,40.73,115,22
19,Food,35.69,BrandA,2.73,7,2,3,0,SupplierB,Medan,21.19,710,283
78,Furniture,252.04,BrandC,47.48,4,3,2,0,SupplierB,Medan,26.62,841,35
68,Furniture,873.4,BrandB,15.58,1,1,1,0,SupplierA,Surabaya,27.92,980,15
15,Clothing,183.16,BrandA,1.15,3,2,1,0,SupplierB,Bandung,41.76,564,206
27,Clothing,20.61,BrandB,0.5,12,5,4,1,SupplierC,Jakarta,34.81,434,459
7,Food,67.96,BrandA,1.66,10,6,4,0,SupplierA,Jakarta,7.34,144,309
54,Sports,387.4,BrandB,14.25,3,5,1,0,SupplierC,Surabaya,23.51,739,116
57,Food,32.24,BrandA,3.29,11,0,4,0,SupplierC,Bandung,25.16,11,269
71,Furniture,1111.07,BrandC,27.58,12,1,4,0,SupplierA,Surabaya,48.66,534,34
17,Furniture,540.44,BrandB,7.52,7,1,3,0,SupplierC,Jakarta,40.83,479,21
49,Furniture,160.14,BrandB,21.72,7,1,3,0,SupplierB,Jakarta,5.22,371,22
100,Sports,33.46,BrandC,8.68,9,0,3,0,SupplierA,Bandung,29.86,774,155
82,Clothing,55.66,BrandA,0.35,10,4,4,0,SupplierA,Medan,2.28,322,133
40,Electronics,1474.7,BrandA,11.32,7,4,3,0,SupplierA,Surabaya,37.59,743,27
43,Electronics,1365.46,BrandD,7.65,9,6,3,0,SupplierA,Jakarta,29.36,391,35
76,Furniture,419.13,BrandA,11.82,8,0,3,0,SupplierC,Jakarta,47.64,237,36
99,Clothing,198.75,BrandB,1.55,12,4,4,0,SupplierB,Medan,39.27,347,165
47,Food,8.8,BrandD,14.31,11,3,4,0,SupplierA,Bandung,49.85,621,500
13,Furniture,256.88,BrandA,44.17,9,6,3,0,SupplierA,Medan,4.71,321,25
38,Clothing,22.95,BrandB,1.77,6,0,2,0,SupplierA,Bandung,35.53,471,222
98,Food,66.78,BrandD,2.98,2,4,1,0,SupplierB,Jakarta,18.17,293,231
53,Furniture,584.91,BrandB,28.06,10,2,4,0,SupplierB,Jakarta,34.11,518,18
80,Electronics,1163.36,BrandA,3.82,9,0,3,0,SupplierA,Jakarta,14.53,162,28
52,Sports,127.06,BrandA,26.26,11,0,4,0,SupplierB,Medan,23.42,547,196
24,Electronics,1392.7,BrandA,13.85,7,1,3,0,SupplierB,Surabaya,3.22,350,18
63,Sports,357.1,BrandB,14.44,5,3,2,1,SupplierA,Medan,7.28,218,133
100,Sports,49.95,BrandD,24.31,7,3,3,0,SupplierA,Jakarta,10.57,23,70
35,Furniture,799.26,BrandC,8.76,2,2,1,0,SupplierB,Jakarta,14.92,729,11
86,Clothing,44.97,BrandC,0.26,7,2,3,0,SupplierB,Bandung,9.93,964,167
62,Furniture,689.06,BrandD,40.27,12,3,4,1,SupplierC,Medan,41.15,574,48
93,Electronics,620.85,BrandB,14.8,12,5,4,0,SupplierC,Surabaya,0.71,918,36
19,Furniture,1050.73,BrandD,10.11,11,3,4,0,SupplierB,Jakarta,49.41,965,33
82,Furniture,140.13,BrandA,38.56,4,3,2,0,SupplierA,Medan,10.81,214,28
87,Clothing,80.35,BrandA,1.16,5,2,2,0,SupplierA,Medan,32.45,466,217
55,Sports,74.42,BrandC,5.52,7,2,3,0,SupplierA,Bandung,27.14,390,144
85,Food,65.24,BrandD,14.1,2,0,1,0,SupplierA,Jakarta,32.48,631,248
70,Sports,324.09,BrandA,15.25,1,5,1,1,SupplierB,Bandung,11.14,465,92
49,Sports,113.87,BrandA,14.25,2,2,1,0,SupplierB,Medan,45.4,660,101
48,Electronics,859.83,BrandB,4.16,11,2,4,0,SupplierB,Medan,33.67,4,23
5,Furniture,128.87,BrandA,40.57,9,6,3,0,SupplierC,Surabaya,16.75,982,25
51,Sports,315.81,BrandB,11.98,1,6,1,0,SupplierB,Bandung,46.97,399,100
52,Clothing,108.28,BrandC,1.37,2,5,1,0,SupplierA,Jakarta,31.57,803,118
71,Food,95.13,BrandB,4.23,2,0,1,0,SupplierB,Jakarta,31.44,607,222
4,Clothing,118.64,BrandA,0.17,12,1,4,0,SupplierC,Surabaya,9.33,668,203
32,Sports,389.79,BrandD,19.88,5,0,2,0,SupplierC,Jakarta,31.92,593,123
15,Electronics,1405.36,BrandD,2.02,3,2,1,0,SupplierB,Bandung,4.64,506,24
51,Clothing,103.3,BrandA,0.16,2,3,1,0,SupplierC,Jakarta,10.51,429,71
41,Furniture,989.4,BrandD,13.09,1,1,1,0,SupplierC,Jakarta,5.86,351,12
77,Sports,96.03,BrandA,22.33,2,1,1,0,SupplierC,Jakarta,26.8,530,91
98,Sports,123.83,BrandB,11.14,4,0,2,1,SupplierA,Jakarta,36.39,962,259
12,Clothing,144.54,BrandC,1.99,8,5,3,0,SupplierB,Medan,25.63,409,194
33,Clothing,47.6,BrandB,2.55,12,2,4,0,SupplierA,Surabaya,8.28,210,254
55,Furniture,997.48,BrandC,33.03,10,3,4,0,SupplierB,Bandung,28.36,382,18
58,Electronics,1356.28,BrandB,14.38,5,4,2,0,SupplierC,Surabaya,19.92,117,34
46,Clothing,23.8,BrandB,2.01,6,1,2,0,SupplierB,Jakarta,0.48,704,164
92,Electronics,477.9,BrandC,8.6,6,1,2,0,SupplierC,Jakarta,19.28,616,36
36,Sports,295.5,BrandA,19.49,11,6,4,0,SupplierB,Surabaya,40.67,202,230
7,Clothing,104.74,BrandD,2.97,7,0,3,0,SupplierA,Medan,8.56,334,123
37,Electronics,1036.77,BrandA,12.87,1,3,1,1,SupplierB,Jakarta,44.79,940,32
6,Sports,329.49,BrandC,2.36,2,6,1,0,SupplierB,Surabaya,13.73,771,73
64,Food,42.37,BrandA,13.99,8,3,3,0,SupplierC,Jakarta,42.15,960,433
14,Sports,127.53,BrandA,24.82,3,0,1,0,SupplierB,Medan,11.32,90,119
69,Food,93.74,BrandA,17.39,5,6,2,1,SupplierA,Surabaya,3.75,337,500
49,Sports,355.36,BrandC,27.77,10,3,4,0,SupplierA,Bandung,15.97,151,90
82,Furniture,835.06,BrandD,28.48,4,4,2,0,SupplierB,Surabaya,16.1,748,16
29,Furniture,390.19,BrandA,18.33,2,2,1,0,SupplierC,Bandung,32.97,752,21
64,Electronics,476.22,BrandA,10.12,8,6,3,0,SupplierB,Bandung,24.38,348,37
76,Clothing,154.49,BrandC,1.0,8,5,3,0,SupplierA,Jakarta,45.71,224,238
80,Furniture,958.02,BrandB,13.46,5,3,2,1,SupplierB,Jakarta,7.36,897,24
96,Electronics,512.73,BrandA,13.43,3,2,1,0,SupplierA,Medan,33.09,463,39
11,Sports,227.11,BrandC,4.77,9,3,3,0,SupplierC,Surabaya,2.66,279,91
13,Food,66.62,BrandA,14.69,7,1,3,0,SupplierB,Bandung,20.13,608,280
56,Sports,346.96,BrandA,19.5,2,1,1,0,SupplierA,Jakarta,44.75,589,102
31,Food,55.55,BrandA,5.65,10,5,4,0,SupplierC,Medan,19.6,103,386
64,Food,21.25,BrandB,4.23,11,2,4,0,SupplierC,Surabaya,36.69,96,500
65,Clothing,150.43,BrandD,2.57,12,1,4,1,SupplierC,Jakarta,8.33,340,231
